"","Accession","bac.host","total.ParS.hits","pos.ParS.hit"
"14983","OP172701","Pseudomonadota",0,0
"14984","OP172702","Pseudomonadota",0,0
"14985","OP172703","Pseudomonadota",0,0
"14986","OP172704","Pseudomonadota",0,0
"14987","OP172705","Pseudomonadota",0,0
"14988","OP172706","Pseudomonadota",0,0
"14989","OP172707","Pseudomonadota",0,0
"14990","OP172708","Pseudomonadota",0,0
"14991","OP172709","Pseudomonadota",0,0
"14992","OP172710","Pseudomonadota",0,0
"14993","OP172711","Pseudomonadota",0,0
"14994","OP172712","Pseudomonadota",0,0
"14995","OP172713","Pseudomonadota",0,0
"14996","OP172714","Pseudomonadota",0,0
"14997","OP172715","Pseudomonadota",0,0
"14998","OP172716","Pseudomonadota",0,0
"14999","OP172717","Pseudomonadota",0,0
"15000","OP172718","Pseudomonadota",0,0
"15001","OP172719","Pseudomonadota",0,0
"15002","OP172720","Pseudomonadota",0,0
"15003","OP172721","Pseudomonadota",0,0
"15004","OP172722","Pseudomonadota",0,0
"15005","OP172723","Pseudomonadota",0,0
"15006","OP172724","Pseudomonadota",0,0
"15007","OP172725","Pseudomonadota",0,0
"15008","OP172726","Pseudomonadota",0,0
"15009","OP172727","Pseudomonadota",0,0
"15010","OP172728","Pseudomonadota",0,0
"15011","OP172729","Pseudomonadota",0,0
"15012","OP172730","Pseudomonadota",0,0
"15013","OP172731","Pseudomonadota",0,0
"15014","OP172732","Pseudomonadota",0,0
"15015","OP172733","Pseudomonadota",0,0
"15016","OP172734","Pseudomonadota",0,0
"15017","OP172735","Pseudomonadota",0,0
"15018","OP172736","Pseudomonadota",0,0
"15019","OP172737","Pseudomonadota",0,0
"15020","OP172738","Pseudomonadota",0,0
"15021","OP172739","Pseudomonadota",0,0
"15022","OP172740","Pseudomonadota",0,0
"15023","OP172741","Pseudomonadota",0,0
"15024","OP172742","Pseudomonadota",0,0
"15025","OP172743","Pseudomonadota",0,0
"15026","OP172744","Pseudomonadota",0,0
"15027","OP172745","Pseudomonadota",0,0
"15028","OP172746","Pseudomonadota",0,0
"15029","OP172747","Pseudomonadota",0,0
"15030","OP172748","Pseudomonadota",0,0
"15031","OP172749","Pseudomonadota",0,0
"15032","OP172750","Pseudomonadota",0,0
"15033","OP172751","Pseudomonadota",0,0
"15034","OP172752","Pseudomonadota",0,0
"15035","OP172753","Pseudomonadota",0,0
"15036","OP172755","Pseudomonadota",0,0
"15037","OP172756","Pseudomonadota",0,0
"15038","OP172757","Pseudomonadota",1,1
"15039","OP172758","Pseudomonadota",1,1
"15040","OP172759","Pseudomonadota",1,1
"15041","OP172760","Pseudomonadota",1,1
"15042","OP172761","Pseudomonadota",1,1
"15043","OP172764","Pseudomonadota",0,0
"15044","OP172766","Pseudomonadota",1,1
"15045","OP172768","Pseudomonadota",1,1
"15046","OP172769","Pseudomonadota",1,1
"15047","OP172770","Pseudomonadota",1,1
"15048","OP172771","Pseudomonadota",1,1
"15049","OP172772","Pseudomonadota",1,1
"15050","OP172775","Pseudomonadota",0,0
"15051","OP172777","Pseudomonadota",0,0
"15052","OP172778","Pseudomonadota",0,0
"15053","OP172779","Pseudomonadota",0,0
"15054","OP172780","Pseudomonadota",0,0
"15055","OP172781","Pseudomonadota",0,0
"15056","OP172782","Pseudomonadota",0,0
"15057","OP172783","Pseudomonadota",0,0
"15058","OP172784","Actinomycetota",0,0
"15059","OP172785","Actinomycetota",0,0
"15060","OP172786","Actinomycetota",0,0
"15061","OP172787","Actinomycetota",0,0
"15062","OP172788","Actinomycetota",0,0
"15063","OP172789","Actinomycetota",0,0
"15064","OP172790","Actinomycetota",0,0
"15065","OP172791","Actinomycetota",0,0
"15066","OP172792","Actinomycetota",0,0
"15067","OP172794","Pseudomonadota",0,0
"15068","OP172795","Pseudomonadota",0,0
"15069","OP172796","Actinomycetota",0,0
"15070","OP172797","Pseudomonadota",0,0
"15071","OP172799","Pseudomonadota",0,0
"15072","OP172801","Pseudomonadota",0,0
"15073","OP172802","Pseudomonadota",0,0
"15074","OP172803","Pseudomonadota",0,0
"15075","OP172804","Pseudomonadota",0,0
"15076","OP172805","Pseudomonadota",0,0
"15077","OP172807","Pseudomonadota",0,0
"15078","OP172808","Pseudomonadota",0,0
"15079","OP172809","Actinomycetota",0,0
"15080","OP172810","Actinomycetota",0,0
"15081","OP172811","Pseudomonadota",0,0
"15082","OP172812","Pseudomonadota",0,0
"15083","OP172814","Pseudomonadota",0,0
"15084","OP172815","Pseudomonadota",0,0
"15085","OP172816","Pseudomonadota",0,0
"15086","OP172817","Pseudomonadota",0,0
"15087","OP172818","Pseudomonadota",0,0
"15088","OP172819","Pseudomonadota",0,0
"15089","OP172820","Pseudomonadota",0,0
"15090","OP172821","Pseudomonadota",0,0
"15091","OP172822","Pseudomonadota",0,0
"15092","OP172823","Pseudomonadota",0,0
"15093","OP172824","Pseudomonadota",0,0
"15094","OP172825","Pseudomonadota",0,0
"15095","OP172826","Pseudomonadota",0,0
"15096","OP172827","Pseudomonadota",0,0
"15097","OP172828","Pseudomonadota",0,0
"15098","OP172829","Pseudomonadota",0,0
"15099","OP172830","Pseudomonadota",0,0
"15100","OP172831","Pseudomonadota",0,0
"15101","OP172832","Pseudomonadota",0,0
"15102","OP172833","Pseudomonadota",0,0
"15103","OP172834","Pseudomonadota",0,0
"15104","OP172835","Pseudomonadota",0,0
"15105","OP172836","Pseudomonadota",0,0
"15106","OP172837","Pseudomonadota",0,0
"15107","OP172838","Pseudomonadota",0,0
"15108","OP172839","Pseudomonadota",0,0
"15109","OP172840","Pseudomonadota",0,0
"15110","OP172841","Pseudomonadota",0,0
"15111","OP172867","Pseudomonadota",0,0
"15112","OP172868","Pseudomonadota",0,0
"15113","OP172869","Pseudomonadota",0,0
"15114","OP172870","Pseudomonadota",0,0
"15115","OP172871","Pseudomonadota",1,1
"15116","OP172872","Pseudomonadota",0,0
"15117","OP172873","Pseudomonadota",0,0
"15118","OP172874","Pseudomonadota",0,0
"15119","OP172875","Pseudomonadota",0,0
"15120","OP172876","Pseudomonadota",0,0
"15121","OP172877","Pseudomonadota",0,0
"15122","OP172878","Pseudomonadota",0,0
"15123","OP177727","Actinomycetota",0,0
"15124","OP185507","Actinomycetota",0,0
"15125","OP185508","Actinomycetota",0,0
"15126","OP186293","Actinomycetota",0,0
"15127","OP219460","Actinomycetota",0,0
"15128","OP235318","Pseudomonadota",0,0
"15129","OP251154","Actinomycetota",0,0
"15130","OP254195","Pseudomonadota",0,0
"15131","OP256047","Actinomycetota",0,0
"15132","OP256049","Pseudomonadota",1,1
"15133","OP263967","Pseudomonadota",0,0
"15134","OP263968","Pseudomonadota",0,0
"15135","OP263969","Pseudomonadota",0,0
"15136","OP265889","Actinomycetota",0,0
"15137","OP267563","Actinomycetota",0,0
"15138","OP272490","Actinomycetota",0,0
"15139","OP272491","Actinomycetota",0,0
"15140","OP272492","Actinomycetota",0,0
"15141","OP272493","Actinomycetota",0,0
"15142","OP279344","Actinomycetota",0,0
"15143","OP291336","Actinomycetota",0,0
"15144","OP292222","Actinomycetota",0,0
"15145","OP292288","Actinomycetota",0,0
"15146","OP292654","Actinomycetota",0,0
"15147","OP292673","Actinomycetota",0,0
"15148","OP292674","Actinomycetota",0,0
"15149","OP293079","Actinomycetota",0,0
"15150","OP293233","Actinomycetota",0,0
"15151","OP294982","Pseudomonadota",0,0
"15152","OP296522","Actinomycetota",0,0
"15153","OP296941","Actinomycetota",0,0
"15154","OP297178","Pseudomonadota",0,0
"15155","OP297179","Pseudomonadota",0,0
"15156","OP297528","Pseudomonadota",0,0
"15157","OP297529","Pseudomonadota",0,0
"15158","OP297530","Pseudomonadota",0,0
"15159","OP297531","Pseudomonadota",0,0
"15160","OP297532","Pseudomonadota",0,0
"15161","OP297533","Pseudomonadota",0,0
"15162","OP297534","Pseudomonadota",0,0
"15163","OP297535","Pseudomonadota",0,0
"15164","OP297536","Pseudomonadota",0,0
"15165","OP297537","Pseudomonadota",0,0
"15166","OP297538","Pseudomonadota",0,0
"15167","OP297539","Pseudomonadota",0,0
"15168","OP297540","Pseudomonadota",0,0
"15169","OP297541","Pseudomonadota",0,0
"15170","OP297542","Pseudomonadota",0,0
"15171","OP297543","Pseudomonadota",1,1
"15172","OP297544","Pseudomonadota",0,0
"15173","OP297545","Pseudomonadota",0,0
"15174","OP297546","Pseudomonadota",0,0
"15175","OP297547","Pseudomonadota",2,1
"15176","OP297548","Pseudomonadota",0,0
"15177","OP297549","Pseudomonadota",0,0
"15178","OP297550","Pseudomonadota",0,0
"15179","OP297551","Pseudomonadota",0,0
"15180","OP297552","Pseudomonadota",0,0
"15181","OP297553","Pseudomonadota",0,0
"15182","OP297622","Actinomycetota",0,0
"15183","OP310970","Actinomycetota",0,0
"15184","OP310971","Actinomycetota",0,0
"15185","OP310972","Actinomycetota",0,0
"15186","OP310973","Actinomycetota",0,0
"15187","OP310974","Actinomycetota",0,0
"15188","OP310975","Actinomycetota",0,0
"15189","OP310976","Actinomycetota",0,0
"15190","OP310977","Actinomycetota",0,0
"15191","OP310978","Actinomycetota",0,0
"15192","OP310979","Actinomycetota",0,0
"15193","OP310980","Actinomycetota",0,0
"15194","OP310981","Actinomycetota",0,0
"15195","OP310982","Actinomycetota",0,0
"15196","OP310983","Actinomycetota",0,0
"15197","OP310984","Actinomycetota",0,0
"15198","OP312987","Actinomycetota",0,0
"15199","OP313111","Actinomycetota",0,0
"15200","OP313112","Actinomycetota",0,0
"15201","OP314870","Actinomycetota",0,0
"15202","OP314871","Actinomycetota",0,0
"15203","OP314872","Actinomycetota",0,0
"15204","OP323059","Pseudomonadota",0,0
"15205","OP323071","Pseudomonadota",0,0
"15206","OP323072","Pseudomonadota",0,0
"15207","OP323073","Pseudomonadota",0,0
"15208","OP323074","Pseudomonadota",0,0
"15209","OP323075","Pseudomonadota",0,0
"15210","OP323076","Pseudomonadota",0,0
"15211","OP323077","Pseudomonadota",0,0
"15212","OP328421","Pseudomonadota",0,0
"15213","OP328422","Pseudomonadota",0,0
"15214","OP328423","Pseudomonadota",0,0
"15215","OP329100","Actinomycetota",0,0
"15216","OP331213","Actinomycetota",0,0
"15217","OP331229","Actinomycetota",0,0
"15218","OP331230","Actinomycetota",0,0
"15219","OP341623","Pseudomonadota",0,0
"15220","OP341624","Pseudomonadota",0,0
"15221","OP341625","Pseudomonadota",0,0
"15222","OP341626","Pseudomonadota",0,0
"15223","OP341627","Pseudomonadota",0,0
"15224","OP341628","Pseudomonadota",0,0
"15225","OP341629","Pseudomonadota",0,0
"15226","OP341630","Pseudomonadota",0,0
"15227","OP342787","Actinomycetota",0,0
"15228","OP352608","Actinomycetota",0,0
"15229","OP361299","Actinomycetota",0,0
"15230","OP373729","Actinomycetota",0,0
"15231","OP375635","Actinomycetota",0,0
"15232","OP377721","Actinomycetota",0,0
"15233","OP380269","Actinomycetota",0,0
"15234","OP380492","Pseudomonadota",0,0
"15235","OP380511","Actinomycetota",0,0
"15236","OP380594","Actinomycetota",0,0
"15237","OP380595","Actinomycetota",0,0
"15238","OP380596","Actinomycetota",0,0
"15239","OP380597","Actinomycetota",0,0
"15240","OP380598","Actinomycetota",0,0
"15241","OP380599","Actinomycetota",0,0
"15242","OP380600","Actinomycetota",0,0
"15243","OP380601","Actinomycetota",0,0
"15244","OP380602","Actinomycetota",0,0
"15245","OP380603","Actinomycetota",0,0
"15246","OP380604","Actinomycetota",0,0
"15247","OP380605","Actinomycetota",0,0
"15248","OP380606","Actinomycetota",0,0
"15249","OP380607","Actinomycetota",0,0
"15250","OP381444","Pseudomonadota",0,0
"15251","OP389270","Actinomycetota",0,0
"15252","OP394141","Actinomycetota",0,0
"15253","OP413827","Actinomycetota",0,0
"15254","OP413828","Actinomycetota",0,0
"15255","OP413829","Actinomycetota",0,0
"15256","OP413830","Actinomycetota",0,0
"15257","OP413831","Actinomycetota",0,0
"15258","OP413832","Actinomycetota",0,0
"15259","OP422637","Actinomycetota",0,0
"15260","OP423032","Actinomycetota",0,0
"15261","OP429095","Pseudomonadota",0,0
"15262","OP432864","Pseudomonadota",0,0
"15263","OP433453","Actinomycetota",0,0
"15264","OP433492","Pseudomonadota",0,0
"15265","OP434439","Pseudomonadota",0,0
"15266","OP434440","Pseudomonadota",0,0
"15267","OP434441","Pseudomonadota",0,0
"15268","OP434442","Pseudomonadota",0,0
"15269","OP434443","Pseudomonadota",0,0
"15270","OP434444","Pseudomonadota",1,1
"15271","OP434445","Pseudomonadota",0,0
"15272","OP434446","Pseudomonadota",0,0
"15273","OP434447","Pseudomonadota",0,0
"15274","OP434448","Pseudomonadota",0,0
"15275","OP434449","Pseudomonadota",0,0
"15276","OP434450","Pseudomonadota",2,1
"15277","OP434451","Pseudomonadota",0,0
"15278","OP434452","Pseudomonadota",1,1
"15279","OP434453","Pseudomonadota",0,0
"15280","OP434454","Pseudomonadota",0,0
"15281","OP434455","Pseudomonadota",0,0
"15282","OP434456","Pseudomonadota",0,0
"15283","OP434457","Pseudomonadota",0,0
"15284","OP434458","Pseudomonadota",0,0
"15285","OP434459","Pseudomonadota",0,0
"15286","OP434460","Pseudomonadota",0,0
"15287","OP434461","Pseudomonadota",0,0
"15288","OP434462","Pseudomonadota",0,0
"15289","OP434463","Pseudomonadota",0,0
"15290","OP434518","Actinomycetota",0,0
"15291","OP441381","Actinomycetota",0,0
"15292","OP453108","Actinomycetota",0,0
"15293","OP455115","Actinomycetota",0,0
"15294","OP455935","Actinomycetota",0,0
"15295","OP455936","Pseudomonadota",0,0
"15296","OP455937","Pseudomonadota",0,0
"15297","OP455938","Pseudomonadota",0,0
"15298","OP455939","Pseudomonadota",0,0
"15299","OP455940","Pseudomonadota",0,0
"15300","OP480062","Actinomycetota",0,0
"15301","OP480063","Actinomycetota",0,0
"15302","OP481051","Actinomycetota",0,0
"15303","OP481875","Actinomycetota",0,0
"15304","OP484843","Actinomycetota",0,0
"15305","OP484850","Actinomycetota",0,0
"15306","OP484857","Actinomycetota",0,0
"15307","OP484858","Actinomycetota",0,0
"15308","OP485124","Actinomycetota",0,0
"15309","OP490271","Pseudomonadota",0,0
"15310","OP490597","Actinomycetota",0,0
"15311","OP491958","Actinomycetota",0,0
"15312","OP491959","Pseudomonadota",0,0
"15313","OP493557","Pseudomonadota",0,0
"15314","OP493558","Pseudomonadota",0,0
"15315","OP494211","Actinomycetota",0,0
"15316","OP495736","Actinomycetota",0,0
"15317","OP503987","Pseudomonadota",0,0
"15318","OP503989","Pseudomonadota",0,0
"15319","OP503990","Pseudomonadota",0,0
"15320","OP503991","Pseudomonadota",0,0
"15321","OP503992","Pseudomonadota",0,0
"15322","OP503994","Pseudomonadota",0,0
"15323","OP508218","Actinomycetota",0,0
"15324","OP515798","Actinomycetota",0,0
"15325","OP534061","Pseudomonadota",0,0
"15326","OP535465","Pseudomonadota",0,0
"15327","OP535471","Actinomycetota",0,0
"15328","OP535472","Actinomycetota",0,0
"15329","OP542242","Pseudomonadota",0,0
"15330","OP547477","Actinomycetota",0,0
"15331","OP547478","Actinomycetota",0,0
"15332","OP548052","Actinomycetota",0,0
"15333","OP555980","Actinomycetota",0,0
"15334","OP555981","Actinomycetota",0,0
"15335","OP555982","Actinomycetota",0,0
"15336","OP556577","Actinomycetota",0,0
"15337","OP557969","Actinomycetota",0,0
"15338","OP557970","Actinomycetota",0,0
"15339","OP558001","Actinomycetota",0,0
"15340","OP558002","Actinomycetota",0,0
"15341","OP558003","Actinomycetota",0,0
"15342","OP558004","Actinomycetota",0,0
"15343","OP558005","Actinomycetota",0,0
"15344","OP559177","Pseudomonadota",0,0
"15345","OP559178","Pseudomonadota",0,0
"15346","OP559179","Pseudomonadota",0,0
"15347","OP562166","Actinomycetota",0,0
"15348","OP562383","Actinomycetota",0,0
"15349","OP572230","Actinomycetota",0,0
"15350","OP580516","Pseudomonadota",0,0
"15351","OP580517","Pseudomonadota",0,0
"15352","OP580518","Pseudomonadota",0,0
"15353","OP583591","Actinomycetota",0,0
"15354","OP583592","Actinomycetota",0,0
"15355","OP583593","Actinomycetota",0,0
"15356","OP583594","Actinomycetota",0,0
"15357","OP583595","Actinomycetota",0,0
"15358","OP584904","Pseudomonadota",0,0
"15359","OP585103","Actinomycetota",0,0
"15360","OP585104","Actinomycetota",0,0
"15361","OP585105","Actinomycetota",0,0
"15362","OP586623","Actinomycetota",0,0
"15363","OP588643","Actinomycetota",0,0
"15364","OP588919","Actinomycetota",0,0
"15365","OP589283","Actinomycetota",0,0
"15366","OP589309","Pseudomonadota",0,0
"15367","OP590147","Pseudomonadota",0,0
"15368","OP594307","Pseudomonadota",0,0
"15369","OP594723","Actinomycetota",0,0
"15370","OP595144","Actinomycetota",0,0
"15371","OP595145","Actinomycetota",0,0
"15372","OP595146","Actinomycetota",0,0
"15373","OP595601","Actinomycetota",0,0
"15374","OP595602","Actinomycetota",0,0
"15375","OP596612","Actinomycetota",0,0
"15376","OP596613","Actinomycetota",0,0
"15377","OP596614","Actinomycetota",0,0
"15378","OP596615","Actinomycetota",0,0
"15379","OP599913","Actinomycetota",0,0
"15380","OP610151","Actinomycetota",0,0
"15381","OP611406","Actinomycetota",0,0
"15382","OP611477","Actinomycetota",0,0
"15383","OP617331","Actinomycetota",0,0
"15384","OP617560","Actinomycetota",0,0
"15385","OP617741","Actinomycetota",0,0
"15386","OP617742","Actinomycetota",0,0
"15387","OP617743","Actinomycetota",0,0
"15388","OP617744","Actinomycetota",0,0
"15389","OP617745","Actinomycetota",0,0
"15390","OP617746","Actinomycetota",0,0
"15391","OP617747","Actinomycetota",0,0
"15392","OP617748","Actinomycetota",0,0
"15393","OP620754","Actinomycetota",0,0
"15394","OP620755","Actinomycetota",0,0
"15395","OP620756","Actinomycetota",0,0
"15396","OP626794","Actinomycetota",0,0
"15397","OP626800","Actinomycetota",0,0
"15398","OP627531","Actinomycetota",0,0
"15399","OP628074","Actinomycetota",0,0
"15400","OP628075","Pseudomonadota",0,0
"15401","OP628076","Pseudomonadota",0,0
"15402","OP646176","Pseudomonadota",0,0
"15403","OP651044","Pseudomonadota",0,0
"15404","OP654737","Pseudomonadota",0,0
"15405","OP662523","Pseudomonadota",0,0
"15406","OP662524","Pseudomonadota",0,0
"15407","OP662525","Pseudomonadota",0,0
"15408","OP662530","Pseudomonadota",0,0
"15409","OP662531","Pseudomonadota",0,0
"15410","OP662532","Pseudomonadota",0,0
"15411","OP676228","Pseudomonadota",0,0
"15412","OP684128","Actinomycetota",0,0
"15413","OP686972","Pseudomonadota",0,0
"15414","OP688485","Actinomycetota",0,0
"15415","OP697049","Pseudomonadota",0,0
"15416","OP709960","Actinomycetota",0,0
"15417","OP712460","Actinomycetota",0,0
"15418","OP712466","Actinomycetota",0,0
"15419","OP712474","Actinomycetota",0,0
"15420","OP712479","Actinomycetota",0,0
"15421","OP714164","Actinomycetota",0,0
"15422","OP718284","Actinomycetota",0,0
"15423","OP727261","Actinomycetota",0,0
"15424","OP729297","Actinomycetota",0,0
"15425","OP734280","Actinomycetota",0,0
"15426","OP743926","Actinomycetota",0,0
"15427","OP744025","Actinomycetota",0,0
"15428","OP745419","Pseudomonadota",0,0
"15429","OP745420","Pseudomonadota",0,0
"15430","OP745480","Actinomycetota",0,0
"15431","OP745616","Actinomycetota",0,0
"15432","OP745617","Actinomycetota",0,0
"15433","OP745618","Actinomycetota",0,0
"15434","OP745619","Actinomycetota",0,0
"15435","OP745620","Actinomycetota",0,0
"15436","OP745621","Actinomycetota",0,0
"15437","OP745622","Actinomycetota",0,0
"15438","OP745948","Actinomycetota",0,0
"15439","OP748251","Actinomycetota",0,0
"15440","OP748252","Actinomycetota",0,0
"15441","OP750331","Pseudomonadota",0,0
"15442","OP751147","Pseudomonadota",0,0
"15443","OP751148","Pseudomonadota",0,0
"15444","OP751149","Pseudomonadota",0,0
"15445","OP751150","Pseudomonadota",0,0
"15446","OP751151","Pseudomonadota",0,0
"15447","OP751152","Pseudomonadota",0,0
"15448","OP751153","Pseudomonadota",0,0
"15449","OP751154","Pseudomonadota",0,0
"15450","OP751378","Actinomycetota",0,0
"15451","OP752703","Actinomycetota",0,0
"15452","OP753449","Pseudomonadota",0,0
"15453","OP756059","Actinomycetota",0,0
"15454","OP764599","Actinomycetota",0,0
"15455","OP764672","Actinomycetota",0,0
"15456","OP777409","Pseudomonadota",0,0
"15457","OP778609","Actinomycetota",0,0
"15458","OP778610","Actinomycetota",0,0
